,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
8081,50,0.257,0.827,211875,0.511,6.2e-06,5,0.332,-8.441,0,0.25,128.032,4,0.534
8082,49,0.035,0.793,151290,0.775,0.0,5,0.125,-2.354,0,0.0714,146.032,4,0.232
8083,56,0.814,0.469,196907,0.309,0.0,0,0.166,-10.358,0,0.0329,165.88,4,0.265
8084,49,0.144,0.448,170945,0.627,0.0,2,0.0711,-5.784,1,0.0323,111.482,3,0.846
8085,49,0.221,0.531,279373,0.588,3.83e-06,7,0.255,-9.03,0,0.215,117.462,4,0.357
8086,51,0.236,0.683,240491,0.537,0.0,7,0.237,-10.888,1,0.0347,139.978,4,0.296
8087,50,0.0639,0.847,189693,0.699,0.0,5,0.321,-5.595,1,0.19,113.959,4,0.845
8088,50,0.629,0.516,240860,0.356,1.05e-06,7,0.133,-15.049,0,0.287,81.992,4,0.321
8089,55,0.0563,0.605,189860,0.834,0.0,5,0.119,-5.762,1,0.108,143.024,4,0.452
8090,48,0.721,0.55,281248,0.374,0.000168,0,0.133,-8.079,1,0.0237,94.031,4,0.193
8091,58,0.451,0.742,197225,0.51,7.53e-06,9,0.121,-8.192,0,0.0317,128.913,4,0.579
8092,52,0.133,0.492,277853,0.543,0.0261,2,0.126,-10.459,0,0.196,176.063,4,0.152
8093,65,0.000842,0.755,160826,0.718,2.98e-05,1,0.325,-5.325,0,0.0411,121.944,4,0.838
8094,55,0.104,0.619,175621,0.893,0.00603,3,0.132,-3.435,1,0.0814,126.023,4,0.695
8095,51,0.00493,0.808,89156,0.863,0.811,9,0.381,-6.045,1,0.0412,140.039,4,0.359
8096,53,0.648,0.714,136413,0.124,0.816,3,0.104,-11.168,0,0.165,93.099,4,0.65
8097,56,0.429,0.758,193520,0.795,6.94e-05,6,0.142,-4.631,0,0.0632,159.929,4,0.782
8098,50,0.00555,0.815,140488,0.884,0.498,1,0.0983,-4.146,1,0.213,145.031,4,0.638
8099,49,0.71,0.767,60000,0.488,0.0,0,0.158,-4.412,1,0.078,179.874,3,0.502
8100,59,0.317,0.798,256053,0.56,0.000292,1,0.133,-6.574,1,0.0469,106.971,4,0.571
8101,56,0.126,0.674,149009,0.659,0.0,0,0.455,-8.456,1,0.048,120.05,4,0.352
8102,53,0.493,0.459,68609,0.32,0.943,1,0.107,-13.716,1,0.0311,83.615,4,0.261
8103,48,0.00464,0.896,220507,0.489,0.0,1,0.134,-6.179,1,0.235,121.985,4,0.183
8104,53,0.105,0.908,246509,0.435,0.0,8,0.0931,-8.328,1,0.396,120.075,4,0.136
8105,55,0.931,0.778,134516,0.145,0.642,6,0.104,-15.018,0,0.0534,83.928,4,0.375
8106,51,0.309,0.713,181125,0.705,0.0,8,0.0802,-4.448,1,0.0494,119.998,4,0.287
8107,52,0.35,0.76,222090,0.349,0.687,4,0.143,-9.315,0,0.0337,133.993,4,0.396
8108,54,0.42,0.627,198359,0.585,0.0,5,0.705,-5.76,0,0.0395,119.9,4,0.361
8109,50,0.0633,0.827,142822,0.27,0.0,1,0.225,-12.574,1,0.31,109.862,4,0.103
8110,55,0.14,0.626,347213,0.755,0.386,6,0.0938,-10.491,0,0.0337,122.008,4,0.372
8111,49,0.337,0.563,211573,0.497,0.00273,0,0.162,-7.595,1,0.0351,169.977,3,0.561
8112,53,0.0775,0.79,195774,0.677,0.0,6,0.128,-5.522,0,0.0494,140.077,4,0.366
8113,69,0.404,0.629,211853,0.601,0.0,10,0.0582,-7.508,0,0.309,199.921,4,0.612
8114,50,7.4e-05,0.205,65323,0.174,0.941,1,0.271,-38.531,1,0.0628,56.242,4,0.12
8115,52,0.00417,0.665,159213,0.723,0.001,9,0.124,-4.086,1,0.0269,127.031,4,0.657
8116,49,0.117,0.48,173774,0.805,0.0,8,0.079,-5.448,1,0.0451,169.949,4,0.467
8117,53,0.225,0.808,157171,0.328,0.513,8,0.109,-12.583,1,0.03,88.514,4,0.558
8118,51,0.504,0.356,247387,0.345,0.0,1,0.198,-9.184,0,0.054,174.871,4,0.127
8119,55,0.987,0.737,160437,0.164,0.939,4,0.0935,-15.371,0,0.048,127.902,4,0.358
8120,48,0.492,0.773,137169,0.734,0.0,10,0.0657,-5.724,1,0.0856,145.935,4,0.783
8121,50,0.386,0.756,214453,0.463,0.0,1,0.27,-5.759,0,0.0664,119.934,4,0.433
8122,48,0.000673,0.703,151206,0.409,0.00165,1,0.136,-12.35,1,0.053,78.508,4,0.312
8123,50,0.353,0.87,186400,0.62,2.78e-06,9,0.114,-5.382,0,0.186,133.968,4,0.258
8124,55,0.468,0.649,221067,0.517,0.0,7,0.276,-4.942,1,0.0367,138.255,3,0.88
8125,48,0.153,0.758,158219,0.506,0.0126,0,0.164,-8.788,1,0.0359,129.935,4,0.687
8126,57,0.00248,0.494,180469,0.847,0.0,0,0.0502,-3.996,0,0.0537,129.909,4,0.148
8127,55,0.946,0.375,155515,0.131,0.936,6,0.111,-19.125,1,0.033,64.128,4,0.0366
8128,57,0.938,0.665,202722,0.287,0.149,8,0.103,-14.923,1,0.04,133.924,4,0.386
8129,51,0.546,0.773,259374,0.556,2.07e-06,10,0.0923,-8.148,1,0.0455,100.015,4,0.335
8130,56,0.011,0.582,159474,0.962,0.0,11,0.628,-2.956,1,0.132,76.014,4,0.576
8131,67,0.149,0.757,213000,0.579,0.0,1,0.0543,-3.827,0,0.0809,99.968,4,0.56
8132,63,0.359,0.865,208840,0.705,0.0,4,0.128,-4.919,0,0.059,95.01,4,0.555
8133,50,0.00254,0.202,65969,0.244,0.927,10,0.598,-35.878,0,0.0537,88.229,3,0.0804
8134,55,0.266,0.48,499293,0.437,0.532,7,0.115,-10.82,0,0.0613,119.914,4,0.375
8135,53,0.0406,0.688,196905,0.731,0.0,2,0.085,-6.387,1,0.0766,107.195,4,0.728
8136,52,0.344,0.703,186800,0.676,0.0,2,0.263,-3.321,1,0.0303,125.936,4,0.853
8137,52,0.925,0.567,220240,0.186,0.872,3,0.106,-14.696,1,0.0297,126.883,4,0.178
8138,52,0.904,0.812,132023,0.0175,0.893,11,0.122,-14.177,1,0.224,80.012,4,0.578
8139,49,0.00195,0.574,204886,0.67,3.07e-05,2,0.136,-6.609,1,0.0683,165.035,4,0.71
8140,49,0.822,0.331,267130,0.609,0.541,11,0.292,-10.661,1,0.122,114.117,4,0.164
8141,52,0.767,0.841,264920,0.678,0.0,0,0.4,-4.664,0,0.189,121.023,4,0.717
8142,51,0.138,0.768,151429,0.571,0.0,8,0.182,-6.325,1,0.0368,131.979,4,0.594
8143,50,0.642,0.553,177237,0.491,0.0,9,0.0733,-7.467,1,0.388,79.0,4,0.762
8144,61,0.126,0.596,166446,0.834,1.05e-06,0,0.65,-4.095,1,0.0542,123.981,4,0.562
8145,52,0.155,0.389,200725,0.725,7.3e-06,7,0.203,-5.546,0,0.069,175.978,4,0.393
8146,55,0.639,0.411,228616,0.338,0.0,1,0.207,-7.538,1,0.0291,135.931,4,0.328
8147,48,0.000317,0.445,250280,0.971,0.000261,11,0.131,-4.346,0,0.0765,172.065,4,0.342
8148,50,0.189,0.723,216443,0.721,0.0,0,0.162,-3.623,0,0.327,151.966,4,0.369
8149,51,0.963,0.76,131681,0.19,0.738,5,0.112,-21.736,0,0.393,113.012,4,0.666
8150,60,0.031,0.648,178286,0.699,0.0,1,0.119,-5.89,0,0.0296,105.05,4,0.371
8151,71,0.141,0.696,214973,0.679,0.0,1,0.115,-6.84,1,0.094,94.007,4,0.408
8152,51,4.95e-05,0.529,202041,0.829,0.000519,9,0.12,-5.317,0,0.0313,105.033,4,0.535
8153,49,0.137,0.721,78208,0.259,0.924,11,0.118,-23.787,1,0.0451,82.709,4,0.443
8154,50,0.94,0.602,72985,0.384,0.934,7,0.0806,-9.563,1,0.0387,82.04,4,0.571
8155,51,0.0772,0.763,254576,0.621,0.0,1,0.0791,-7.662,1,0.425,144.836,4,0.692
8156,47,0.216,0.811,173113,0.681,0.0,0,0.374,-5.916,1,0.299,99.026,4,0.739
8157,52,0.0107,0.693,244733,0.649,1.88e-05,6,0.15,-5.158,0,0.387,183.917,4,0.325
8158,57,0.345,0.853,207379,0.822,0.000114,10,0.13,-5.917,0,0.212,102.82,4,0.62
8159,49,0.0218,0.67,216085,0.519,0.0,5,0.646,-7.447,0,0.108,77.517,4,0.175
8160,52,0.0493,0.467,137528,0.404,0.825,8,0.111,-8.168,1,0.0472,133.5,3,0.0379
8161,55,0.355,0.716,199147,0.847,1e-05,0,0.0745,-3.514,1,0.0398,152.014,4,0.841
8162,48,0.0317,0.458,271987,0.523,0.0,9,0.2,-7.568,1,0.0291,138.916,4,0.321
8163,50,0.787,0.707,240913,0.341,0.00257,10,0.162,-7.387,1,0.0265,89.41,3,0.487
8164,51,0.011,0.551,202762,0.914,6.09e-05,7,0.321,-4.147,0,0.0934,129.803,4,0.419
8165,54,0.246,0.608,208421,0.592,0.000598,5,0.111,-4.39,0,0.0274,151.942,4,0.3
8166,50,0.61,0.623,225297,0.475,0.00264,7,0.265,-10.06,1,0.0735,145.027,4,0.425
8167,50,0.209,0.72,165407,0.534,4.37e-05,7,0.11,-9.549,1,0.404,172.053,4,0.394
8168,52,0.696,0.411,405333,0.539,0.00154,7,0.0863,-6.37,0,0.113,134.304,4,0.247
8169,47,0.348,0.768,208137,0.678,0.0,5,0.165,-7.585,1,0.159,137.949,4,0.678
8170,67,0.656,0.505,202867,0.438,0.0,6,0.118,-7.433,1,0.0299,90.146,4,0.205
8171,50,2.99e-05,0.164,71952,0.156,0.921,1,0.71,-38.64,1,0.046,89.785,4,0.188
8172,51,0.165,0.598,430427,0.759,1.44e-06,10,0.399,-7.14,1,0.261,159.451,4,0.534
8173,53,0.972,0.273,124526,0.175,0.948,5,0.0903,-12.083,1,0.0374,64.301,4,0.113
8174,50,0.494,0.72,204536,0.615,0.0,9,0.0817,-9.915,1,0.161,160.046,4,0.384
8175,53,0.0373,0.77,198280,0.715,0.00172,1,0.0959,-5.92,1,0.0449,150.024,4,0.468
8176,49,0.0216,0.587,228000,0.76,8.51e-05,2,0.0578,-6.083,0,0.0351,115.991,4,0.384
8177,54,0.958,0.475,133522,0.128,0.914,9,0.101,-17.601,0,0.0341,116.029,4,0.154
8178,52,0.0295,0.654,201609,0.855,0.0,0,0.432,-4.722,1,0.0545,130.966,4,0.714
8179,55,0.612,0.578,229040,0.404,1.24e-05,7,0.106,-10.759,1,0.114,118.378,3,0.197
8180,49,0.869,0.647,96000,0.282,0.852,10,0.234,-16.193,1,0.562,79.61,4,0.898
8181,49,0.0854,0.748,222865,0.522,0.0,8,0.119,-7.851,0,0.142,109.965,4,0.594
8182,54,0.895,0.139,138309,0.149,0.899,0,0.122,-14.833,1,0.0364,74.978,4,0.152
8183,55,0.295,0.711,158000,0.681,6.47e-06,2,0.137,-5.188,1,0.222,99.694,4,0.461
8184,60,0.213,0.528,225773,0.457,0.0,8,0.103,-7.348,1,0.0353,151.766,4,0.289
8185,51,0.957,0.504,166027,0.419,0.901,3,0.353,-16.722,0,0.0717,133.977,4,0.342
8186,47,0.261,0.388,68892,0.883,0.0,7,0.482,-4.511,1,0.305,205.302,3,0.718
8187,50,0.679,0.343,276522,0.441,0.0,8,0.104,-9.022,1,0.03,131.811,3,0.274
8188,52,0.0458,0.868,229904,0.699,0.0,5,0.166,-6.065,0,0.0782,143.042,4,0.372
8189,50,0.0142,0.904,87954,0.854,0.0,7,0.0705,-5.878,0,0.121,142.97,4,0.935
8190,53,0.0258,0.78,390999,0.852,2.7e-06,0,0.183,-1.333,1,0.176,141.03,4,0.523
8191,58,0.911,0.754,92530,0.359,0.689,2,0.177,-13.063,0,0.122,83.005,4,0.576
8192,50,0.104,0.722,205760,0.451,0.0,2,0.0596,-9.707,1,0.125,164.035,4,0.571
8193,52,0.481,0.691,225840,0.423,0.000821,6,0.188,-7.566,0,0.167,82.058,4,0.319
8194,54,0.011,0.785,243216,0.55,0.458,4,0.0922,-5.748,0,0.0249,99.981,4,0.707
8195,54,0.0617,0.55,205240,0.716,0.00516,2,0.134,-7.403,0,0.0399,75.012,4,0.273
8196,49,0.0197,0.549,189413,0.923,0.0,7,0.0918,-3.096,1,0.0412,136.019,4,0.702
8197,63,0.155,0.725,184433,0.912,7.68e-05,9,0.107,-3.665,0,0.0851,104.054,4,0.674
8198,64,0.728,0.796,220720,0.631,0.0022,1,0.151,-7.623,0,0.0479,100.996,4,0.684
8199,52,0.047,0.583,109337,0.147,0.751,8,0.0754,-14.648,1,0.352,82.865,4,0.38
8200,47,0.00194,0.342,339039,0.882,3.81e-05,0,0.313,-5.903,1,0.0676,129.091,4,0.229
8201,48,0.222,0.495,202480,0.591,0.0,10,0.0882,-5.599,1,0.028,82.009,4,0.266
8202,61,0.307,0.774,280313,0.584,0.00211,11,0.13,-7.886,0,0.0582,127.998,4,0.692
8203,47,8.07e-06,0.295,42054,0.992,0.013,7,0.165,-8.404,1,0.107,79.995,4,0.37
8204,58,0.628,0.807,215507,0.549,6.5e-05,1,0.114,-5.024,1,0.406,180.075,4,0.513
8205,58,0.025,0.64,310666,0.785,0.000147,1,0.105,-4.111,1,0.0448,140.016,4,0.353
8206,53,0.581,0.692,242987,0.622,0.00201,6,0.147,-9.524,1,0.0758,140.357,4,0.767
8207,51,0.0814,0.447,176173,0.949,0.0,7,0.406,-5.043,1,0.209,153.995,4,0.24
8208,54,0.0547,0.742,180680,0.726,0.0,11,0.0803,-5.755,1,0.0582,77.48,4,0.93
8209,66,0.0586,0.659,219454,0.843,1.2e-06,6,0.0802,-7.039,1,0.094,178.869,4,0.745
8210,54,0.00696,0.5,219718,0.956,0.00138,9,0.533,-1.363,0,0.0468,141.975,4,0.123
8211,49,4.56e-05,0.247,171938,0.927,1.04e-05,8,0.345,-4.293,0,0.0803,95.0,3,0.49
8212,49,0.934,0.461,117770,0.364,0.878,0,0.097,-12.203,1,0.0878,143.494,4,0.331
8213,49,0.00135,0.42,333161,0.839,0.0335,0,0.135,-5.096,0,0.0373,80.965,4,0.425
8214,49,0.000385,0.903,163400,0.647,6.29e-05,1,0.111,-9.612,1,0.0998,142.963,4,0.817
8215,48,0.133,0.626,171201,0.761,0.0,8,0.115,-4.514,1,0.175,160.004,4,0.445
8216,52,0.932,0.0887,232892,0.13,0.935,11,0.134,-24.5,0,0.0422,78.308,1,0.0461
8217,52,0.0974,0.624,272653,0.703,0.0473,1,0.0556,-6.022,1,0.0685,177.986,4,0.741
8218,55,0.904,0.442,169461,0.252,0.895,0,0.111,-11.802,1,0.0457,159.894,4,0.472
8219,50,0.000706,0.0904,63097,0.233,0.947,1,0.335,-37.842,1,0.0478,85.467,1,0.0385
8220,56,0.0625,0.547,195200,0.917,0.00163,8,0.201,-2.484,1,0.0345,150.063,4,0.294
8221,50,0.0418,0.706,177778,0.745,0.0,7,0.139,-6.851,0,0.195,162.012,4,0.619
8222,57,0.000621,0.315,256072,0.826,0.000669,7,0.0703,-4.315,0,0.0644,139.163,4,0.359
8223,49,0.066,0.853,192261,0.563,0.0,1,0.102,-7.258,1,0.34,150.058,4,0.346
8224,51,0.0222,0.478,291676,0.398,0.0183,2,0.0826,-10.124,1,0.0286,159.906,3,0.371
8225,53,0.72,0.633,121412,0.302,0.828,0,0.0847,-12.704,1,0.0539,169.901,4,0.177
8226,51,0.0829,0.671,152203,0.874,2.72e-05,0,0.294,-4.188,1,0.0448,109.96,4,0.747
8227,52,0.00623,0.752,160427,0.411,0.83,5,0.0832,-9.981,1,0.063,174.018,4,0.357
8228,57,0.057,0.754,205569,0.714,0.00213,6,0.0579,-3.724,0,0.13,192.104,4,0.788
8229,48,0.134,0.662,198293,0.823,0.0,11,0.0387,-4.95,1,0.0485,155.969,4,0.768
8230,49,0.573,0.834,92308,0.265,0.814,2,0.15,-18.448,1,0.201,78.003,4,0.156
8231,52,0.119,0.811,133636,0.103,0.867,2,0.0947,-14.053,0,0.0894,87.976,4,0.4
8232,55,0.938,0.812,139319,0.0815,0.156,11,0.0896,-20.883,0,0.0594,62.015,3,0.147
8233,50,0.000341,0.58,188258,0.77,0.00353,0,0.25,-4.527,1,0.0845,119.844,4,0.732
8234,50,0.0236,0.797,171867,0.741,0.0,5,0.356,-4.672,0,0.153,149.982,4,0.753
8235,70,0.0319,0.5,270233,0.728,0.0,9,0.0782,-5.472,0,0.0313,134.877,4,0.351
8236,51,0.152,0.839,187108,0.511,7.73e-05,8,0.403,-6.2,0,0.0711,102.424,4,0.734
8237,53,0.312,0.648,161803,0.178,0.902,9,0.502,-13.716,0,0.0445,85.004,4,0.0938
8238,47,0.472,0.614,207360,0.589,0.0,6,0.109,-8.38,1,0.0351,148.076,4,0.351
8239,52,0.663,0.826,303640,0.501,0.199,10,0.0864,-12.31,1,0.0471,123.579,4,0.557
8240,53,0.184,0.772,174222,0.477,0.0,7,0.127,-5.45,0,0.104,134.977,4,0.299
8241,49,0.0954,0.603,183081,0.783,0.0,4,0.349,-5.305,0,0.0294,91.981,4,0.605
8242,49,0.918,0.482,92553,0.441,0.000349,9,0.0976,-10.251,1,0.665,158.708,4,0.326
8243,48,0.385,0.626,216760,0.713,5.86e-05,2,0.0902,-4.58,1,0.0431,131.952,4,0.482
8244,52,0.883,0.279,174947,0.108,0.88,8,0.113,-17.18,0,0.0327,134.27,3,0.141
8245,50,0.0252,0.371,233747,0.668,4.84e-05,10,0.0962,-6.032,0,0.16,83.75,1,0.26
8246,51,0.166,0.754,238453,0.459,0.00012,7,0.0479,-12.759,0,0.0632,82.068,4,0.888
8247,49,0.106,0.548,234307,0.821,5.78e-06,7,0.675,-6.028,1,0.0402,162.07,4,0.5
8248,49,0.111,0.725,108665,0.247,0.916,6,0.234,-10.261,0,0.381,163.76,4,0.197
8249,54,0.934,0.49,476992,0.114,0.262,7,0.124,-12.566,0,0.0359,97.158,4,0.15
8250,61,0.198,0.889,180037,0.743,0.0,8,0.29,-6.753,0,0.302,119.994,4,0.819
8251,51,0.0468,0.451,274167,0.564,5.42e-06,4,0.117,-11.112,1,0.0417,83.314,4,0.166
8252,49,0.5,0.784,256920,0.63,0.0238,0,0.115,-5.894,1,0.0341,91.994,4,0.564
8253,58,0.111,0.523,208000,0.839,7.44e-06,9,0.0488,-0.737,1,0.0668,100.283,4,0.78
8254,50,0.283,0.696,189187,0.923,6.01e-06,7,0.0941,-2.731,1,0.0519,122.773,4,0.914
8255,49,0.166,0.764,213554,0.488,0.0,5,0.0979,-6.017,1,0.0396,124.923,4,0.237
8256,56,0.0472,0.696,188077,0.708,4.55e-05,0,0.0717,-7.994,1,0.162,123.913,4,0.337
8257,49,0.454,0.647,88462,0.216,0.678,8,0.0873,-10.275,1,0.0591,75.997,4,0.942
8258,51,0.22,0.776,135082,0.512,1.72e-05,10,0.119,-10.323,1,0.296,100.015,4,0.752
8259,50,0.00138,0.16,63403,0.407,0.778,5,0.592,-34.778,1,0.0515,131.486,4,0.0281
8260,50,0.00382,0.392,204452,0.849,0.0,0,0.387,-3.735,1,0.475,164.454,4,0.475
8261,49,0.367,0.858,93529,0.0824,0.857,9,0.0799,-10.116,1,0.115,85.009,4,0.819
8262,52,0.0667,0.908,174614,0.644,3.24e-06,7,0.123,-7.964,1,0.0429,100.401,4,0.955
8263,51,0.629,0.747,251077,0.455,1.7e-06,1,0.108,-9.315,1,0.176,130.106,4,0.13
8264,55,0.0556,0.758,131479,0.739,0.0,1,0.0506,-4.547,1,0.161,149.993,4,0.384
8265,52,0.961,0.777,137151,0.242,0.917,1,0.104,-18.383,0,0.0946,154.019,4,0.326
8266,53,0.0673,0.6,171250,0.289,0.864,6,0.122,-11.836,0,0.0631,150.058,4,0.569
8267,52,0.174,0.652,196125,0.7,0.0,11,0.191,-6.854,1,0.103,160.055,4,0.744
8268,53,0.741,0.764,128606,0.256,0.0,11,0.262,-9.934,1,0.0392,114.062,4,0.565
8269,54,0.164,0.799,200000,0.309,0.00037,5,0.0854,-8.462,0,0.165,89.964,4,0.553
8270,53,0.312,0.339,234649,0.747,0.00303,8,0.281,-7.781,0,0.42,86.308,4,0.189
8271,48,0.00958,0.446,249339,0.48,1.12e-06,7,0.164,-8.919,0,0.116,145.076,4,0.163
8272,57,0.126,0.785,254015,0.737,0.856,4,0.121,-7.545,0,0.0923,118.013,4,0.493
8273,51,0.969,0.511,89072,0.114,0.00038,0,0.0887,-16.031,1,0.0362,59.219,4,0.508
8274,55,0.989,0.427,241200,0.0445,0.902,8,0.112,-18.994,1,0.0381,117.815,3,0.153
8275,54,0.395,0.404,216400,0.667,0.0,7,0.0991,-6.624,0,0.0357,150.046,4,0.38
8276,66,0.123,0.461,165507,0.69,8.43e-06,6,0.366,-4.132,1,0.0348,80.083,4,0.388
8277,50,0.00232,0.175,64285,0.331,0.921,10,0.333,-36.982,0,0.0462,66.392,5,0.0367
8278,56,0.148,0.681,202881,0.705,0.772,10,0.12,-7.866,1,0.0344,118.016,3,0.0395
8279,58,0.436,0.509,175593,0.467,9.98e-06,8,0.0971,-4.94,1,0.0331,175.159,3,0.538
8280,56,0.446,0.855,186625,0.668,0.00309,4,0.138,-8.843,0,0.0691,119.987,4,0.684
8281,50,2.15e-05,0.439,199417,0.945,0.0,5,0.151,-3.301,1,0.0609,180.038,4,0.739
8282,55,0.79,0.639,132000,0.15,2.85e-06,8,0.116,-13.881,1,0.106,116.123,4,0.328
8283,50,5.31e-05,0.257,65202,0.288,0.964,6,0.238,-38.166,1,0.0528,50.6,4,0.0509
8284,50,0.0617,0.706,147451,0.589,4.77e-06,8,0.105,-8.309,1,0.0327,96.001,4,0.767
8285,55,0.695,0.148,155960,0.266,0.859,9,0.0769,-16.525,0,0.0349,85.99,4,0.0362
8286,51,0.748,0.679,110071,0.45,0.0589,0,0.101,-10.428,1,0.16,80.075,4,0.364
8287,50,7.51e-05,0.547,175467,0.755,0.109,11,0.121,-4.708,1,0.0316,117.006,4,0.6
8288,52,0.911,0.6,160524,0.293,0.0,10,0.123,-9.841,1,0.0304,100.015,5,0.545
8289,63,0.126,0.56,214960,0.761,0.0,9,0.0896,-5.202,1,0.0879,140.555,4,0.236
8290,51,0.325,0.569,251875,0.43,8.25e-05,5,0.153,-10.439,0,0.314,90.078,4,0.376
8291,49,0.606,0.828,186923,0.387,2e-05,2,0.0724,-12.242,1,0.113,129.997,4,0.207
8292,48,0.072,0.523,259401,0.556,0.000389,5,0.0921,-7.81,0,0.062,163.864,4,0.377
8293,52,0.712,0.649,218585,0.309,0.109,11,0.0766,-9.162,0,0.0294,97.798,4,0.358
8294,50,0.0764,0.865,225584,0.557,0.0,3,0.0952,-6.295,0,0.0827,127.985,4,0.64
8295,48,0.273,0.62,240602,0.606,2.95e-05,11,0.662,-8.939,1,0.352,167.892,4,0.503
8296,50,0.697,0.481,126293,0.62,1.26e-06,7,0.558,-9.423,1,0.499,74.032,4,0.577
8297,56,0.348,0.296,282659,0.249,7.41e-05,2,0.152,-12.876,1,0.0283,141.198,4,0.303
8298,47,0.193,0.739,280416,0.927,6.33e-06,2,0.335,-3.378,1,0.0471,125.03,4,0.964
8299,50,0.13,0.809,215204,0.722,0.0,7,0.118,-4.934,1,0.0692,98.016,4,0.621
8300,49,0.33,0.865,210187,0.538,0.0,11,0.109,-7.391,1,0.132,120.049,4,0.518
8301,56,0.0364,0.906,178346,0.884,2.08e-05,8,0.281,-5.25,1,0.0819,114.971,4,0.574
8302,52,0.0994,0.44,265733,0.514,0.0,11,0.0768,-6.874,0,0.266,93.168,4,0.219
8303,62,0.853,0.484,195920,0.381,0.0,2,0.119,-6.815,0,0.0541,169.506,4,0.644
8304,53,0.583,0.705,202600,0.516,0.0,0,0.078,-5.77,1,0.119,115.761,4,0.421
8305,52,0.172,0.734,173587,0.783,0.0147,5,0.106,-6.482,0,0.0283,107.016,4,0.595
8306,54,0.277,0.764,138453,0.473,0.0,1,0.117,-6.59,0,0.0451,143.999,4,0.53
8307,57,0.00397,0.79,171733,0.779,0.000155,1,0.159,-2.642,1,0.0416,150.115,4,0.228
8308,54,0.0156,0.457,220791,0.824,2.76e-06,11,0.0997,-4.481,1,0.0381,80.019,4,0.436
8309,52,0.177,0.879,166015,0.618,1.3e-05,8,0.111,-8.385,1,0.321,133.002,4,0.644
8310,51,0.707,0.732,132224,0.526,0.0,3,0.122,-13.605,1,0.17,88.144,4,0.417
8311,51,0.00152,0.822,211984,0.765,0.0,8,0.334,-6.67,0,0.217,145.105,4,0.642
8312,57,0.667,0.819,145091,0.636,1.28e-06,10,0.0328,-4.726,1,0.051,109.952,3,0.962
8313,51,0.652,0.607,218693,0.446,4.78e-05,0,0.279,-9.932,0,0.0793,150.08,4,0.333
8314,52,0.0175,0.483,204627,0.828,9.5e-06,1,0.104,-5.293,1,0.0336,89.992,4,0.426
8315,56,0.901,0.586,213000,0.17,0.0,5,0.204,-8.012,1,0.0776,79.953,3,0.395
8316,58,0.566,0.674,190072,0.449,0.0,4,0.133,-6.706,0,0.0317,123.932,4,0.159
8317,50,0.237,0.738,234894,0.517,2.12e-06,0,0.121,-10.297,1,0.0386,94.04,4,0.593
8318,48,0.245,0.552,159893,0.445,0.0,10,0.215,-9.942,1,0.0317,164.907,4,0.926
8319,53,0.934,0.23,181375,0.151,0.923,9,0.104,-15.594,0,0.0351,103.801,4,0.155
8320,48,2.48e-05,0.51,225964,0.993,3.87e-05,4,0.369,-4.202,1,0.11,139.988,4,0.238
8321,53,0.00211,0.84,172510,0.545,0.357,1,0.119,-7.104,0,0.0971,119.988,4,0.686
8322,53,0.908,0.322,133245,0.0315,0.966,11,0.117,-22.327,1,0.0393,136.563,3,0.256
8323,49,0.0381,0.687,69831,0.299,0.478,7,0.0951,-16.488,1,0.0437,84.174,4,0.753
8324,50,0.0506,0.769,157037,0.603,0.138,5,0.165,-8.03,0,0.178,163.046,4,0.295
8325,52,0.549,0.703,135401,0.128,0.897,11,0.0916,-13.153,0,0.306,156.076,4,0.441
8326,49,0.197,0.737,188459,0.824,0.0,2,0.368,-3.844,1,0.0344,114.779,4,0.696
8327,65,0.197,0.767,196185,0.499,2.65e-06,11,0.194,-7.819,0,0.133,104.061,4,0.609
8328,50,0.933,0.191,59360,0.069,0.887,4,0.0878,-21.833,0,0.0458,108.243,3,0.144
8329,49,0.238,0.53,201480,0.704,0.000166,3,0.0963,-6.125,1,0.03,91.963,4,0.279
8330,60,0.76,0.453,394320,0.426,0.392,9,0.0976,-12.793,1,0.031,148.063,4,0.356
8331,49,0.0172,0.831,155253,0.608,0.0,1,0.109,-5.551,1,0.0564,163.953,4,0.14
8332,51,0.0591,0.689,166920,0.776,8.64e-06,9,0.0629,-6.221,0,0.04,129.977,4,0.734
8333,49,0.02,0.81,166337,0.563,0.0,8,0.239,-6.845,1,0.205,100.003,4,0.461
8334,54,0.133,0.661,132702,0.71,6.46e-05,1,0.097,-9.73,1,0.0476,152.042,4,0.5
8335,53,0.00782,0.691,193541,0.221,0.848,1,0.36,-15.723,1,0.112,80.013,4,0.668
8336,56,0.209,0.53,154307,0.579,0.0,4,0.0546,-8.451,1,0.0324,156.63,4,0.95
8337,49,0.374,0.671,200000,0.5,0.0,2,0.0453,-6.403,1,0.398,179.868,4,0.824
8338,50,0.239,0.818,188307,0.591,0.0,1,0.274,-8.693,1,0.38,130.128,4,0.22
8339,52,0.776,0.251,195556,0.478,0.969,0,0.117,-7.807,0,0.0432,80.226,4,0.0384
8340,58,0.0376,0.639,231168,0.758,5.07e-05,0,0.129,-6.314,1,0.0821,133.001,4,0.474
8341,50,0.000388,0.167,71972,0.329,0.96,11,0.694,-35.813,0,0.0823,89.563,4,0.0377
8342,59,0.831,0.541,144205,0.225,0.0,9,0.0976,-8.194,1,0.0366,73.588,4,0.422
